job_id,file_name,status,time,new_unary,new_binary,other,total_derive_0,all_derive,percentage
898151,interleave2023_24.0_cfc53adcc8ed18ca161bb6f8bc02b237,UNDEFINED/UNSAT,338.398,6,0,0,6,8,0.75
897869,interleave2023_24.0_19c6a29181bee2f3aa03bfb5c5d693d0,UNDEFINED/UNSAT,1498.242,0,107,0,51,80,0.6375
897894,interleave2023_24.0_24bf910d2b9da558fb3e71a4dbe79ba3,SAT,6.97,8,0,0,2,3,0.6666666666666666
898115,interleave2023_24.0_b157aeb75aec9158fed9e16d7fd2da57,SLURM_TIME_LIMIT,5100,638,1842,14,37,97,0.38144329896907214
898021,interleave2023_24.0_751402d0738e5622b599c651283cb48a,SAT,71.854,0,0,0,27,27,1.0
897881,interleave2023_24.0_1eea3d913d346b900252d77fc0cb25c8,SLURM_TIME_LIMIT,5100,1,1615,0,68,106,0.6415094339622641
898076,interleave2023_24.0_9a413c250f82a93d513d4092ba654ee2,UNDEFINED/UNSAT,332.437,1,2,0,6,8,0.75
898024,interleave2023_24.0_78d23f235b63b1b7f08eb1b6cfb03f34,SLURM_TIME_LIMIT,5100,0,398,0,109,138,0.7898550724637681
898193,interleave2023_24.0_f090d0d6eaff3b92c817f5db6fa47544,SLURM_TIME_LIMIT,5100,0,929,0,131,163,0.803680981595092
898060,interleave2023_24.0_91b88d172a08e2a57c189bddff51bfd5,SLURM_TIME_LIMIT,5100,8,346,0,102,121,0.8429752066115702
898155,interleave2023_24.0_d1a62a8688c6c4fabd0dec3770ce40dd,SAT,20.807,0,2,0,5,6,0.8333333333333334
898066,interleave2023_24.0_953e9ff735bdf5ada27b0ab2b908b6af,UNDEFINED/UNSAT,1723.799,0,82,4,88,107,0.822429906542056
898040,interleave2023_24.0_85240babab8083e1b381e2971d875ab8,UNDEFINED/UNSAT,1825.776,6,1,0,6,8,0.75
897957,interleave2023_24.0_44ad104c3b0c83b4cfc260583dee2397,SAT,91.507,8,40,0,3,6,0.5
898128,interleave2023_24.0_bc7dc7a83b442a2bf4cf8cae3f0e0faa,OUT_OF_MEMORY,5100,0,0,0,0,0,0
897970,interleave2023_24.0_4fdcf4248a332c1c9a89d37439c879a9,SLURM_TIME_LIMIT,5100,0,20,0,153,158,0.9683544303797469
897964,interleave2023_24.0_4989239fbeb6eb40fc0b664d9ba92636,UNDEFINED/UNSAT,338.582,3,2,0,6,8,0.75
898202,interleave2023_24.0_f959755d7c68ea8b64d900e589fbe21f,SAT,1650.479,464,190,11,12,28,0.42857142857142855
897936,interleave2023_24.0_385e2c7010a419a9bd47b9258c9d2903,SLURM_TIME_LIMIT,5100,0,0,0,223,223,1.0
898144,interleave2023_24.0_cbd0933002d6c4ea99ceb47bb0c3f4c9,SAT,2964.136,0,1377,4,52,91,0.5714285714285714
897928,interleave2023_24.0_358fa8d20aa467c7e9b9bf34f73d1dc9,SAT,27.951,0,16,0,2,3,0.6666666666666666
897927,interleave2023_24.0_34e5fd58b65bf305cc773f0dbfb47917,SLURM_TIME_LIMIT,5100,0,6792,8,83,153,0.5424836601307189
897905,interleave2023_24.0_2902c241b2196f5fd914509fdc124ba7,SLURM_TIME_LIMIT,5100,0,0,0,167,167,1.0
897990,interleave2023_24.0_62c763bdf8d351b15df3a4d62a03eba0,SAT,116.334,0,0,0,3,3,1.0
897999,interleave2023_24.0_68649ac2830edad5d0dc7e3d13935132,SAT,75.091,0,0,0,27,27,1.0
898003,interleave2023_24.0_6d67f76f114db9801952ed155e745e16,SLURM_TIME_LIMIT,5100,3,432,0,103,128,0.8046875
897956,interleave2023_24.0_44092fcc83a5cba81419e82cfd18602c,UNDEFINED/UNSAT,8.274,1,5,0,12,14,0.8571428571428571
898022,interleave2023_24.0_751afd7ddf8f242ed7bd93517ba82149,SLURM_TIME_LIMIT,5100,3,286,0,102,147,0.6938775510204082
898212,interleave2023_24.0_fee70cede2b5b55bfbdb6e48fbe7ce4f,SAT,250.459,10,34,11,3,6,0.5
897978,interleave2023_24.0_558113ad4d50130351db8c426230a50f,UNDEFINED/UNSAT,772.704,2,3,0,6,8,0.75
898037,interleave2023_24.0_835ac60ca83af6f334b64b61c4ad345b,SLURM_TIME_LIMIT,5100,0,0,0,233,233,1.0
897923,interleave2023_24.0_339b1cfda231aaca601cd6339c07ca2c,OUT_OF_MEMORY,5100,0,0,0,0,0,0
898183,interleave2023_24.0_e966bddd11e46b735f8520f8304e368e,SAT,1412.742,100,32,0,32,51,0.6274509803921569
898165,interleave2023_24.0_d84a89fb1bc1ff37dc4737867257b290,SAT,6.734,0,0,0,3,3,1.0
897898,interleave2023_24.0_262009b8df6350761c7dfc8761f0af79,SLURM_TIME_LIMIT,5100,0,20591,423,27,141,0.19148936170212766
897986,interleave2023_24.0_5a72cb588bcda7b1b54a1eac6b19ab2e,OUT_OF_MEMORY,5100,0,0,0,0,0,0
898206,interleave2023_24.0_fd1fbc1b090c14746a883b3a17259743,UNDEFINED/UNSAT,264.522,314,22,0,3,6,0.5
898078,interleave2023_24.0_9de6ddddf7fde06bf2efd955e2bd1a83,SAT,75.839,0,0,0,27,27,1.0
897856,interleave2023_24.0_1153a473e1d5dd21ccd33189d594a4aa,SLURM_TIME_LIMIT,5100,0,0,0,168,168,1.0
897850,interleave2023_24.0_0c9da400944b002f90fd385d4fdab385,SAT,39.645,0,0,0,3,3,1.0
898063,interleave2023_24.0_92d6795785d35d1dcc42b15dc0e933d0,UNDEFINED/UNSAT,3.841,1,72,0,2,3,0.6666666666666666
898096,interleave2023_24.0_a811388cc92def6ef2d639dc062d456c,SAT,103.919,241,218,14,13,30,0.43333333333333335
898007,interleave2023_24.0_6e9cae5108bd423666c73aaace197769,SAT,56.743,0,20,0,9,13,0.6923076923076923
897865,interleave2023_24.0_189e5991b041a89700513106988e720d,SLURM_TIME_LIMIT,5100,0,0,0,174,174,1.0
897941,interleave2023_24.0_3cff6c97a515aecfe46ba0f1256a3c11,SAT,14.343,29,35,0,4,6,0.6666666666666666
897966,interleave2023_24.0_4d2f74ef97b6d40ebd71f85dcb75c543,SLURM_TIME_LIMIT,5100,0,0,0,258,258,1.0
898103,interleave2023_24.0_aa0d6b8c63f57956b9aed350f38e0571,SLURM_TIME_LIMIT,5100,0,0,0,162,162,1.0
898158,interleave2023_24.0_d3daba681653ea969bedf0c4a2fdb947,UNDEFINED/UNSAT,591.452,1,155,13,73,89,0.8202247191011236
897980,interleave2023_24.0_571a2f223784fb92a53b4cc8cc8b569e,UNDEFINED/UNSAT,2.57,3,11,20,4,6,0.6666666666666666
898067,interleave2023_24.0_9631e4082abf03e560b889c5715d3979,SAT,449.47,16,376,0,5,17,0.29411764705882354
897825,interleave2023_24.0_01bd0865ab694bc71d80b7d285d5777d,SLURM_TIME_LIMIT,5100,0,0,0,0,0,0
897828,interleave2023_24.0_028d0cc7af63e9bba5795f20e24db4f6,SAT,104.065,1479,1,0,2,3,0.6666666666666666
898090,interleave2023_24.0_a4b05fbc5be28207b704e1fae4b7c8a0,SLURM_TIME_LIMIT,5100,0,0,0,171,171,1.0
898113,interleave2023_24.0_af5838e83024d2dee3942be8d8e35fec,SLURM_TIME_LIMIT,5100,0,1001,0,108,171,0.631578947368421
897910,interleave2023_24.0_2a144840047376cee3b7b99455158976,UNDEFINED/UNSAT,48.566,193,18,0,4,8,0.5
898084,interleave2023_24.0_a0c7aea176b5a2b65c27c8af7039326b,UNDEFINED/UNSAT,5018.423,62,381,257,9,29,0.3103448275862069
897998,interleave2023_24.0_685d37e93ba26197925353e58026ae10,OUT_OF_MEMORY,5100,0,0,0,0,0,0
898005,interleave2023_24.0_6e31e88a5dadaa3876eb5ff4293134c2,OUT_OF_MEMORY,5100,0,0,0,0,0,0
897944,interleave2023_24.0_3f4174289e971950c290f27892169bc5,SLURM_TIME_LIMIT,5100,1,24425,1494,25,138,0.18115942028985507
898062,interleave2023_24.0_92c17c00d862668de6e6c45d4eecdc75,SAT,2.879,18,1,0,2,3,0.6666666666666666
897890,interleave2023_24.0_22d0a2fdc65d884c2bbde56af9feba4a,SLURM_TIME_LIMIT,5100,1,16563,147,44,139,0.31654676258992803
897920,interleave2023_24.0_30e680ded3b9be6be0b5baac273f2646,UNDEFINED/UNSAT,321.117,2,6,0,6,8,0.75
898148,interleave2023_24.0_cdd131110acc861a5a01fae6c4936c91,SLURM_TIME_LIMIT,5100,0,0,0,73,73,1.0
897931,interleave2023_24.0_3663000b31a5c80922afc6e48322accb,UNDEFINED/UNSAT,1.716,8,0,0,2,3,0.6666666666666666
898050,interleave2023_24.0_8cfc8e99d31bcaf18ff3360b08c8521c,SLURM_TIME_LIMIT,5100,0,0,0,0,0,0
898045,interleave2023_24.0_8ade10da9731ce31d103c1687ff40a3d,SAT,14.289,0,4,0,2,3,0.6666666666666666
898000,interleave2023_24.0_6aacae96461cb65176942b6dc88ea470,SLURM_TIME_LIMIT,5100,1,322,0,112,147,0.7619047619047619
897934,interleave2023_24.0_37d40a1092b58ad28285b9453872d211,SLURM_TIME_LIMIT,5100,0,0,0,171,171,1.0
898172,interleave2023_24.0_dbe18c99e95ac42816b99b96d36a8732,SLURM_TIME_LIMIT,5100,9,94,14,3,10,0.3
897891,interleave2023_24.0_23c4e178c94c0dff82ea6c87abed7ecc,SLURM_TIME_LIMIT,5100,0,0,0,138,138,1.0
897989,interleave2023_24.0_5f6861053fb4ed4fc0b997cd6b505ef4,SLURM_TIME_LIMIT,5100,0,0,0,48,48,1.0
897988,interleave2023_24.0_5dc5185101e1d439d14f0a04acfa9bfb,SLURM_TIME_LIMIT,5100,1,400,0,110,134,0.8208955223880597
897924,interleave2023_24.0_33bcf82677b7fdacf18dd48892596a1d,SAT,810.575,51,7,0,17,27,0.6296296296296297
898210,interleave2023_24.0_fe19a31b76cbba5901e16ce36c7578ed,ERROR: Message:  [36mFound strong backdoor?!..[0m
,5100,0,0,0,0,0,0
898180,interleave2023_24.0_e51a98d78f61103e0672579e87cfd7e5,UNDEFINED/UNSAT,1151.757,5,0,0,2,3,0.6666666666666666
898039,interleave2023_24.0_8403d03df1ce64af3bf7581449d320fb,SAT,10.088,0,3,0,2,3,0.6666666666666666
898121,interleave2023_24.0_b6c44ccb3174b7f0a69185b11de86cfa,SLURM_TIME_LIMIT,5100,107,297,174,11,30,0.36666666666666664
898161,interleave2023_24.0_d60f56735dc8e89d7d91a01f4340df0c,SLURM_TIME_LIMIT,5100,94,182,91,12,28,0.42857142857142855
897871,interleave2023_24.0_1a40d2d8c589799a0d267cae03fcd4c5,SAT,6.394,0,0,0,3,3,1.0
898114,interleave2023_24.0_b09585f2346c207e9e14a3daf0de46cf,UNDEFINED/UNSAT,2481.618,2,29,3,141,144,0.9791666666666666
898131,interleave2023_24.0_bd0b055b890a9ace598a0c4aba40de30,SLURM_TIME_LIMIT,5100,0,0,0,0,0,0
897827,interleave2023_24.0_02066c116dbacc40ec5cca2067db26c0,UNDEFINED/UNSAT,20.77,72,127,11,4,9,0.4444444444444444
897870,interleave2023_24.0_1a20649a8c79d6675d934cec271d573f,SLURM_TIME_LIMIT,5100,0,0,0,163,163,1.0
897940,interleave2023_24.0_3a7a64e1d6cf5ce969b2b05b5464f707,SAT,362.21,12,420,2,7,17,0.4117647058823529
898174,interleave2023_24.0_dd6ef995af0267ce71076250a1226801,SLURM_TIME_LIMIT,5100,1,25898,0,56,142,0.39436619718309857
898032,interleave2023_24.0_824c21545e228872744675ae4ee32976,SLURM_TIME_LIMIT,5100,0,0,0,174,174,1.0
897836,interleave2023_24.0_03de316ba1e90305471a3b8620cb9cd7,SAT,5100,0,0,0,2,2,1.0
898213,interleave2023_24.0_ff5170c690129f8c94658e82b6aab05c,SLURM_TIME_LIMIT,5100,0,0,0,255,255,1.0
897915,interleave2023_24.0_2d0c041c0fe72dc32527bfbf34f63e61,SLURM_TIME_LIMIT,5100,0,0,0,118,118,1.0
897914,interleave2023_24.0_2c9dc96b7a8b0410e64dd33f7e00a0c1,SLURM_TIME_LIMIT,5100,1,432,0,111,140,0.7928571428571428
898135,interleave2023_24.0_c115ebeec47bb82fa7f9850a632ec94a,SAT,15.009,0,3,0,2,3,0.6666666666666666
897993,interleave2023_24.0_6549f23728c52d5319f30371ff709622,OUT_OF_MEMORY,5100,0,0,0,0,0,0
898097,interleave2023_24.0_a83665715cf54e10f6d5382b97fd909c,OUT_OF_MEMORY,5100,0,0,0,0,0,0
898141,interleave2023_24.0_c9af5b23c87350f5d817acc9ca7b69bb,SLURM_TIME_LIMIT,5100,0,0,0,171,171,1.0
898124,interleave2023_24.0_bab57c8799cb05c8c1757c60d4ebdefd,UNDEFINED/UNSAT,1941.738,5,1,0,6,8,0.75
898038,interleave2023_24.0_83cf6bfa7945b54e8c4ac659d1a4359e,SAT,560.63,70,13,0,14,22,0.6363636363636364
898068,interleave2023_24.0_964162c1faee2c1e3a4dfa4f9c75c34f,SLURM_TIME_LIMIT,5100,0,1816,0,105,161,0.6521739130434783
898101,interleave2023_24.0_a98d77ba9d3fbe8b7c55cbf75b2b43a8,SLURM_TIME_LIMIT,5100,0,960,0,89,144,0.6180555555555556
898031,interleave2023_24.0_81d2158d506ea1049708837460b9387e,UNDEFINED/UNSAT,1769.756,0,22,18,103,110,0.9363636363636364
897880,interleave2023_24.0_1ea7fe95e6158afe11f7b795b9aac939,OUT_OF_MEMORY,5100,0,0,0,0,0,0
897858,interleave2023_24.0_14a5ff0d6213dcfe182ec656764bbdfb,UNDEFINED/UNSAT,1126.003,5,0,0,2,3,0.6666666666666666
898112,interleave2023_24.0_af3d5273605b21b9d4c56dd46cbf366a,SAT,3.212,0,0,0,3,3,1.0
897885,interleave2023_24.0_20cae5fe475d571da703f89d5da4bb8f,UNDEFINED/UNSAT,698.5409999999999,43,120,112,5,12,0.4166666666666667
898173,interleave2023_24.0_dd169198070f9aa35015de65e8209a05,SLURM_TIME_LIMIT,5100,0,0,1,171,171,1.0
898129,interleave2023_24.0_bca01a49805df3399a0438191019e417,SAT,6.31,0,0,0,3,3,1.0
897893,interleave2023_24.0_24b93d0bf941e4b050c9109e4cb7faf4,SAT,5100,0,12,0,1,2,0.5
898177,interleave2023_24.0_df237594dc22b8f7cad2c4b38a23e40c,SLURM_TIME_LIMIT,5100,10,358,0,88,108,0.8148148148148148
898027,interleave2023_24.0_7aaf3275cbe217044ef305f0a1ca8eb5,SLURM_TIME_LIMIT,5100,0,0,0,169,169,1.0
898188,interleave2023_24.0_eec821f866557886a5b0352332943fa2,SAT,75.02,0,0,0,27,27,1.0
897837,interleave2023_24.0_03e9d1abe418a1727bbf2ead77d69d02,SLURM_TIME_LIMIT,5100,0,1437,0,114,163,0.6993865030674846
898211,interleave2023_24.0_fe8b1ef742724947620a419d0180a640,UNDEFINED/UNSAT,1216.357,2,293,0,76,107,0.7102803738317757
898163,interleave2023_24.0_d66ab8bce1b8979dbd26b3c220e817be,OUT_OF_MEMORY,5100,0,0,0,0,0,0
898157,interleave2023_24.0_d3529338d35aa27e8024932d3b5f64b5,SAT,239.23,12,271,6,6,17,0.35294117647058826
897823,interleave2023_24.0_0191a0bf3412ed407ba669f8d69081ee,SAT,66.901,81,98,1,10,17,0.5882352941176471
898201,interleave2023_24.0_f88afbcd8b4c29a8c1b3518caa4e949c,SLURM_TIME_LIMIT,5100,0,4,2,182,182,1.0
897860,interleave2023_24.0_15a2ec07aaca45d454a2fbfc0624e75e,OUT_OF_MEMORY,5100,0,0,0,0,0,0
898106,interleave2023_24.0_accf33a84bdf211bebbd2111fb7f6b91,SAT,50.508,0,0,0,3,3,1.0
897909,interleave2023_24.0_29e101b66dfddb440e974b9feec5b1aa,UNDEFINED/UNSAT,459.372,3,15,0,2,3,0.6666666666666666
898006,interleave2023_24.0_6e5efd19744842d1fa5415173bffbf6b,SLURM_TIME_LIMIT,5100,0,0,0,43,43,1.0
898166,interleave2023_24.0_d89718e39ff99638c2882b47988120cd,SAT,60.322,0,4,0,6,8,0.75
898077,interleave2023_24.0_9c7043290cee8127c3626d8067759267,UNDEFINED/UNSAT,1033.043,1,289,24,61,94,0.648936170212766
897875,interleave2023_24.0_1b02025658c2a23e1fd3ce0a9c3633cb,SAT,675.776,3,0,0,7,8,0.875
897907,interleave2023_24.0_29505dfcf090c4cfdfb59268160be81d,OUT_OF_MEMORY,5100,0,0,0,0,0,0
898100,interleave2023_24.0_a931fb0e1490883ee7719eab96ed558a,OUT_OF_MEMORY,5100,7,0,0,1,2,0.5
898198,interleave2023_24.0_f448874997bae64bd455fb00309dc738,SAT,271.79,4,11,0,6,8,0.75
898079,interleave2023_24.0_9e18c079efdc17ceade5c7a330b507d2,SAT,699.393,59,23,0,18,30,0.6
898122,interleave2023_24.0_b6c6f1081dbb672e8294685d03326b09,SLURM_TIME_LIMIT,5100,0,6322,0,80,148,0.5405405405405406
898168,interleave2023_24.0_d8f131a86243ef138af39abf52a479e5,SAT,424.327,50,13,0,12,19,0.631578947368421
898197,interleave2023_24.0_f4064d73fd6e69caf154046e61fea7b8,SLURM_TIME_LIMIT,5100,0,0,0,174,174,1.0
897851,interleave2023_24.0_0d3e99a07b6a6b67ac59d706c0af9d68,SLURM_TIME_LIMIT,5100,18,90,45,2,11,0.18181818181818182
898185,interleave2023_24.0_eaf2f0803dd2045f1b189ee834ef0c8f,SLURM_TIME_LIMIT,5100,0,0,0,163,163,1.0
898119,interleave2023_24.0_b5b1803491a265b02d595c1fb62d5991,SLURM_TIME_LIMIT,5100,0,0,49,161,161,1.0
898184,interleave2023_24.0_ea5b47b3ffb3b8cb77a2cff83cc1ffba,OUT_OF_MEMORY,5100,0,0,0,0,0,0
898209,interleave2023_24.0_fdfcd52a21824b7181d66672f283ba04,SAT,12.76,45,11,0,2,3,0.6666666666666666
898108,interleave2023_24.0_ae7e391be73431e5dddf2bbafe95758a,UNDEFINED/UNSAT,1048.438,0,112,6,71,94,0.7553191489361702
898132,interleave2023_24.0_bdc85226a8d910a8b7d6a8730c7a4572,SAT,49.361,9,0,0,2,3,0.6666666666666666
